Chave,Titulo,Data Criacao,Data Mudanca,Status Antigo,Status Novo,Autor
BF3E4-5147,[SHARED SERVICES - 47] Entidade: Egate - Complemento de Preço e Garantias - TAMANHO: P,2026-03-16T10:31:34.953-0300,2026-03-24T10:30:00.302-0300,Refined,To Do,fabio.bastos
BF3E4-5147,[SHARED SERVICES - 47] Entidade: Egate - Complemento de Preço e Garantias - TAMANHO: P,2026-03-16T10:31:34.953-0300,2026-03-18T15:05:58.763-0300,IN REFINEMENT,Refined,fabio.bastos
BF3E4-5147,[SHARED SERVICES - 47] Entidade: Egate - Complemento de Preço e Garantias - TAMANHO: P,2026-03-16T10:31:34.953-0300,2026-03-18T12:00:26.557-0300,WAITING REFINEMENT,IN REFINEMENT,fabio.bastos
BF3E4-5147,[SHARED SERVICES - 47] Entidade: Egate - Complemento de Preço e Garantias - TAMANHO: P,2026-03-16T10:31:34.953-0300,2026-03-18T11:06:07.246-0300,Open,WAITING REFINEMENT,fabio.bastos
BF3E4-5141,[SHARED SERVICES - 46] Entidade: Egate - Movimentação e Entrada de Notas - TAMANHO: P,2026-03-16T10:31:23.005-0300,2026-03-24T10:30:02.362-0300,Refined,To Do,fabio.bastos
BF3E4-5141,[SHARED SERVICES - 46] Entidade: Egate - Movimentação e Entrada de Notas - TAMANHO: P,2026-03-16T10:31:23.005-0300,2026-03-18T15:05:55.262-0300,IN REFINEMENT,Refined,fabio.bastos
BF3E4-5141,[SHARED SERVICES - 46] Entidade: Egate - Movimentação e Entrada de Notas - TAMANHO: P,2026-03-16T10:31:23.005-0300,2026-03-18T12:00:28.868-0300,WAITING REFINEMENT,IN REFINEMENT,fabio.bastos
BF3E4-5141,[SHARED SERVICES - 46] Entidade: Egate - Movimentação e Entrada de Notas - TAMANHO: P,2026-03-16T10:31:23.005-0300,2026-03-18T11:06:04.855-0300,Open,WAITING REFINEMENT,fabio.bastos
BF3E4-5133,[SHARED SERVICES - 45] Entidade: Egate - Notas Fiscais de Serviço e Gestão BP - TAMANHO: M,2026-03-16T10:31:06.833-0300,2026-03-24T10:30:06.028-0300,Refined,To Do,fabio.bastos
BF3E4-5133,[SHARED SERVICES - 45] Entidade: Egate - Notas Fiscais de Serviço e Gestão BP - TAMANHO: M,2026-03-16T10:31:06.833-0300,2026-03-18T15:05:52.941-0300,IN REFINEMENT,Refined,fabio.bastos
BF3E4-5133,[SHARED SERVICES - 45] Entidade: Egate - Notas Fiscais de Serviço e Gestão BP - TAMANHO: M,2026-03-16T10:31:06.833-0300,2026-03-18T12:00:31.704-0300,WAITING REFINEMENT,IN REFINEMENT,fabio.bastos
BF3E4-5133,[SHARED SERVICES - 45] Entidade: Egate - Notas Fiscais de Serviço e Gestão BP - TAMANHO: M,2026-03-16T10:31:06.833-0300,2026-03-18T11:05:59.441-0300,Open,WAITING REFINEMENT,fabio.bastos
BF3E4-5124,[SHARED SERVICES - 44] Entidade: CIC - Controle de Compensação - TAMANHO: P (MUDAR PARA G),2026-03-16T10:30:49.326-0300,2026-03-18T11:50:24.656-0300,WAITING REFINEMENT,IN REFINEMENT,fabio.bastos
BF3E4-5124,[SHARED SERVICES - 44] Entidade: CIC - Controle de Compensação - TAMANHO: P (MUDAR PARA G),2026-03-16T10:30:49.326-0300,2026-03-18T11:05:56.050-0300,Open,WAITING REFINEMENT,fabio.bastos
BF3E4-5114,[SHARED SERVICES - 43] Entidade: Rubi - Tabelas Schema-Only - Lote 2 - TAMANHO: G,2026-03-16T10:30:30.755-0300,2026-03-24T10:30:12.612-0300,Refined,To Do,fabio.bastos
BF3E4-5114,[SHARED SERVICES - 43] Entidade: Rubi - Tabelas Schema-Only - Lote 2 - TAMANHO: G,2026-03-16T10:30:30.755-0300,2026-03-18T11:33:52.689-0300,IN REFINEMENT,Refined,fabio.bastos
BF3E4-5114,[SHARED SERVICES - 43] Entidade: Rubi - Tabelas Schema-Only - Lote 2 - TAMANHO: G,2026-03-16T10:30:30.755-0300,2026-03-18T11:24:17.506-0300,WAITING REFINEMENT,IN REFINEMENT,fabio.bastos
BF3E4-5114,[SHARED SERVICES - 43] Entidade: Rubi - Tabelas Schema-Only - Lote 2 - TAMANHO: G,2026-03-16T10:30:30.755-0300,2026-03-18T11:05:53.297-0300,Open,WAITING REFINEMENT,fabio.bastos
BF3E4-5102,[SHARED SERVICES - 42] Entidade: Rubi - Tabelas Schema-Only / GTS Analytics - TAMANHO: G,2026-03-16T10:30:07.335-0300,2026-03-24T10:30:14.747-0300,Refined,To Do,fabio.bastos
BF3E4-5102,[SHARED SERVICES - 42] Entidade: Rubi - Tabelas Schema-Only / GTS Analytics - TAMANHO: G,2026-03-16T10:30:07.335-0300,2026-03-18T11:33:56.079-0300,IN REFINEMENT,Refined,fabio.bastos
BF3E4-5102,[SHARED SERVICES - 42] Entidade: Rubi - Tabelas Schema-Only / GTS Analytics - TAMANHO: G,2026-03-16T10:30:07.335-0300,2026-03-18T11:33:26.924-0300,WAITING REFINEMENT,IN REFINEMENT,fabio.bastos
BF3E4-5102,[SHARED SERVICES - 42] Entidade: Rubi - Tabelas Schema-Only / GTS Analytics - TAMANHO: G,2026-03-16T10:30:07.335-0300,2026-03-18T11:05:50.522-0300,Open,WAITING REFINEMENT,fabio.bastos
BF3E4-5097,[SHARED SERVICES - 41] Entidade: Rubi - Views Analíticas Especiais e Integração Qlik - TAMANHO: M,2026-03-16T10:29:55.532-0300,2026-03-24T10:30:17.909-0300,Refined,To Do,fabio.bastos
BF3E4-5097,[SHARED SERVICES - 41] Entidade: Rubi - Views Analíticas Especiais e Integração Qlik - TAMANHO: M,2026-03-16T10:29:55.532-0300,2026-03-18T11:33:59.088-0300,IN REFINEMENT,Refined,fabio.bastos
BF3E4-5097,[SHARED SERVICES - 41] Entidade: Rubi - Views Analíticas Especiais e Integração Qlik - TAMANHO: M,2026-03-16T10:29:55.532-0300,2026-03-18T11:33:31.359-0300,WAITING REFINEMENT,IN REFINEMENT,fabio.bastos
BF3E4-5097,[SHARED SERVICES - 41] Entidade: Rubi - Views Analíticas Especiais e Integração Qlik - TAMANHO: M,2026-03-16T10:29:55.532-0300,2026-03-18T11:05:47.781-0300,Open,WAITING REFINEMENT,fabio.bastos
BF3E4-5088,[SHARED SERVICES - 40] Entidade: Rubi - Views Analíticas RH - Parte 1 - TAMANHO: M,2026-03-16T10:29:32.159-0300,2026-03-24T10:30:20.416-0300,Refined,To Do,fabio.bastos
BF3E4-5088,[SHARED SERVICES - 40] Entidade: Rubi - Views Analíticas RH - Parte 1 - TAMANHO: M,2026-03-16T10:29:32.159-0300,2026-03-18T11:34:03.295-0300,IN REFINEMENT,Refined,fabio.bastos
BF3E4-5088,[SHARED SERVICES - 40] Entidade: Rubi - Views Analíticas RH - Parte 1 - TAMANHO: M,2026-03-16T10:29:32.159-0300,2026-03-18T11:33:34.772-0300,WAITING REFINEMENT,IN REFINEMENT,fabio.bastos
BF3E4-5088,[SHARED SERVICES - 40] Entidade: Rubi - Views Analíticas RH - Parte 1 - TAMANHO: M,2026-03-16T10:29:32.159-0300,2026-03-18T11:05:44.715-0300,Open,WAITING REFINEMENT,fabio.bastos
BF3E4-5074,[SHARED SERVICES - 39] Entidade: Rubi - Tabelas Usuário - Cronograma e Registro de Encargos - TAMANHO: G,2026-03-16T10:29:02.553-0300,2026-03-24T10:30:35.147-0300,Refined,To Do,fabio.bastos
BF3E4-5074,[SHARED SERVICES - 39] Entidade: Rubi - Tabelas Usuário - Cronograma e Registro de Encargos - TAMANHO: G,2026-03-16T10:29:02.553-0300,2026-03-18T11:34:06.278-0300,IN REFINEMENT,Refined,fabio.bastos
BF3E4-5074,[SHARED SERVICES - 39] Entidade: Rubi - Tabelas Usuário - Cronograma e Registro de Encargos - TAMANHO: G,2026-03-16T10:29:02.553-0300,2026-03-18T11:33:45.854-0300,WAITING REFINEMENT,IN REFINEMENT,fabio.bastos
BF3E4-5074,[SHARED SERVICES - 39] Entidade: Rubi - Tabelas Usuário - Cronograma e Registro de Encargos - TAMANHO: G,2026-03-16T10:29:02.553-0300,2026-03-18T11:05:40.744-0300,Open,WAITING REFINEMENT,fabio.bastos
BF3E4-5062,[SHARED SERVICES - 38] Entidade: Rubi - Tabelas Usuário - Crédito Bancário - TAMANHO: G,2026-03-16T10:28:29.606-0300,2026-03-24T10:30:43.115-0300,Refined,To Do,fabio.bastos
BF3E4-5062,[SHARED SERVICES - 38] Entidade: Rubi - Tabelas Usuário - Crédito Bancário - TAMANHO: G,2026-03-16T10:28:29.606-0300,2026-03-18T11:34:10.238-0300,IN REFINEMENT,Refined,fabio.bastos
